Purchase order,ShipType,Ship Date,SKU,Qty Shipped,Weight [Kg],Customer,MOQ,Boxes
71715525751,T,6/11/25  2:59 p.m.,3005136,24,1.85,Customer  118,12,2
71715525751,T,6/11/25  2:59 p.m.,3005136,87,0.76,Customer  118,45,1
71715525751,T,6/11/25  2:59 p.m.,3006134,80,0.45,Customer  118,40,2
71715525751,T,6/11/25  2:59 p.m.,3018012,8,1.59,Customer  118,20,0
71715525751,T,6/11/25  2:59 p.m.,3018027,3,7.53,Customer  118,4,0
71715525751,T,6/11/25  2:59 p.m.,3018029,5,1.66,Customer  118,30,0
71715525751,T,6/11/25  2:59 p.m.,3024009,22,10.63,Customer  118,44,0
71715525751,T,6/11/25  2:59 p.m.,3024018,8,3.02,Customer  118,10,0
71715525751,T,6/11/25  2:59 p.m.,3024026,80,0.46,Customer  118,40,2
71715525751,T,6/11/25  2:59 p.m.,3029152,10,2.13,Customer  118,10,1
71715525751,T,6/11/25  2:59 p.m.,3029180,5,1.61,Customer  118,18,0
71715525751,T,6/11/25  2:59 p.m.,3036165,3,7.94,Customer  118,4,0
71715525751,T,6/11/25  2:59 p.m.,3036165,3,4.76,Customer  118,8,0
71715525751,T,6/11/25  2:59 p.m.,3036189,1,8.08,Customer  118,4,0
71715525751,T,6/11/25  2:59 p.m.,3036211,4,13.55,Customer  118,2,2
71715525751,T,6/11/25  2:59 p.m.,3049012,12,10.20,Customer  118,4,3
71715525751,T,6/11/25  2:59 p.m.,3049012,12,11.38,Customer  118,4,3
71715525751,T,6/11/25  2:59 p.m.,3053014,20,1.42,Customer  118,20,1
71715525751,T,6/11/25  2:59 p.m.,3053030,8,1.25,Customer  118,20,0
71715525751,T,6/11/25  2:59 p.m.,3113136,10,1.59,Customer  118,24,0
71715525751,T,6/11/25  2:59 p.m.,3113207,20,1.25,Customer  118,24,0
71715525751,T,6/11/25  2:59 p.m.,3113220,18,1.05,Customer  118,18,1
71715525751,T,6/11/25  2:59 p.m.,3113220,27,1.57,Customer  118,27,1
71715525751,T,6/11/25  2:59 p.m.,3113232,10,1.56,Customer  118,27,0
71715525751,T,6/11/25  2:59 p.m.,3113251,15,1.45,Customer  118,27,0
71715525751,T,6/11/25  2:59 p.m.,3113253,6,1.50,Customer  118,24,0
71715525751,T,6/11/25  2:59 p.m.,3113254,72,1.11,Customer  118,18,4
71715525751,T,6/11/25  2:59 p.m.,3113265,15,1.67,Customer  118,32,0
71715525751,T,6/11/25  2:59 p.m.,3140011,6,26.42,Customer  118,6,1
71715525751,T,6/11/25  2:59 p.m.,3143001,4,0.35,Customer  118,40,0
71715525751,T,6/11/25  2:59 p.m.,3143001,26,0.38,Customer  118,40,0
71715525751,T,6/11/25  2:59 p.m.,3143006,50,0.24,Customer  118,50,1
71715525751,T,6/11/25  2:59 p.m.,3175002,6,25.05,Customer  118,1,6
71715525751,T,6/11/25  2:59 p.m.,3270003,2,1.90,Customer  118,24,0
71715525751,T,6/11/25  2:59 p.m.,3278006,36,0.57,Customer  118,36,1
71715528671,T,6/11/25  6:14 a.m.,3024024,4,2.03,Customer  12,20,0
71715528671,T,6/11/25  6:14 a.m.,3278006,36,0.57,Customer  12,36,1
71715528481,T,6/11/25  6:08 a.m.,3002292,4,3.83,Customer  254,10,0
71715528481,T,6/11/25  6:08 a.m.,3005126,1,0.83,Customer  254,36,0
71715528481,T,6/11/25  6:08 a.m.,3005136,7,1.18,Customer  254,32,0
71715528481,T,6/11/25  6:08 a.m.,3006153,19,1.39,Customer  254,27,0
71715528481,T,6/11/25  6:08 a.m.,3024017,1,0.44,Customer  254,20,0
71715528481,T,6/11/25  6:08 a.m.,3029005,16,4.30,Customer  254,12,1
71715528481,T,6/11/25  6:08 a.m.,3029017,10,17.42,Customer  254,12,0
71715528481,T,6/11/25  6:08 a.m.,3029152,2,2.13,Customer  254,10,0
71715528481,T,6/11/25  6:08 a.m.,3029172,4,0.77,Customer  254,24,0
71715528481,T,6/11/25  6:08 a.m.,3029207,9,0.24,Customer  254,100,0
71715528481,T,6/11/25  6:08 a.m.,3036165,3,4.76,Customer  254,8,0
71715528481,T,6/11/25  6:08 a.m.,3036165,6,7.47,Customer  254,4,1
71715528481,T,6/11/25  6:08 a.m.,3036211,1,13.55,Customer  254,2,0
71715528481,T,6/11/25  6:08 a.m.,3038012,5,0.97,Customer  254,8,0
71715528481,T,6/11/25  6:08 a.m.,3038015,2,1.46,Customer  254,1,2
71715528481,T,6/11/25  6:08 a.m.,3053014,18,1.42,Customer  254,20,0
71715528481,T,6/11/25  6:08 a.m.,3113141,1,1.39,Customer  254,24,0
71715528481,T,6/11/25  6:08 a.m.,3113206,1,1.09,Customer  254,18,0
71715528481,T,6/11/25  6:08 a.m.,3113207,13,1.25,Customer  254,27,0
71715528481,T,6/11/25  6:08 a.m.,3113208,2,2.27,Customer  254,24,0
71715528481,T,6/11/25  6:08 a.m.,3113220,16,1.57,Customer  254,27,0
71715528481,T,6/11/25  6:08 a.m.,3140011,2,26.42,Customer  254,6,0
71715528481,T,6/11/25  6:08 a.m.,3143001,2,0.14,Customer  254,40,0
71715528481,T,6/11/25  6:08 a.m.,3143004,3,1.16,Customer  254,40,0
71715528481,T,6/11/25  6:08 a.m.,3143006,22,0.24,Customer  254,50,0
71715528481,T,6/11/25  6:08 a.m.,3143006,1,3.75,Customer  254,80,0
71715528481,T,6/11/25  6:08 a.m.,3175004,2,6.86,Customer  254,1,2
71715528481,T,6/11/25  6:08 a.m.,3270004,1,15.82,Customer  254,2,0
71715528481,T,6/11/25  6:08 a.m.,3631010,272,4.08,Customer  254,5000,0
71715532491,L,6/10/25  10:13 p.m.,3029204,1,4.24,Customer  161,12,0
71715532491,L,6/10/25  10:13 p.m.,3057008,3,7.58,Customer  161,6,0
71715532491,L,6/10/25  10:13 p.m.,3146211,3,225.90,Customer  161,1,3
71715532491,L,6/10/25  10:13 p.m.,3631010,10,0.15,Customer  161,5000,0
71715532481,T,6/11/25  6:08 a.m.,3082004,3,2.51,Customer  171,8,0
71715532561,T,6/11/25  6:14 a.m.,3002292,1,3.83,Customer  366,10,0
71715532561,T,6/11/25  6:14 a.m.,3005136,4,1.18,Customer  366,32,0
71715532561,T,6/11/25  6:14 a.m.,3006136,6,0.54,Customer  366,36,0
71715532561,T,6/11/25  6:14 a.m.,3143001,100,0.34,Customer  366,20,5
71715532411,L,6/10/25  10:13 p.m.,3002286,3,4.01,Customer  228,8,0
71715532411,L,6/10/25  10:13 p.m.,3002291,4,4.34,Customer  228,10,0
71715532441,L,6/10/25  10:13 p.m.,3002291,1,7.72,Customer  169,4,0
71715532551,T,6/18/25  6:10 a.m.,3170048,6,81.36,Customer  107,4,1
71715532551,T,6/18/25  6:10 a.m.,3176009,1,2.43,Customer  107,10,0
71715532551,T,6/18/25  6:10 a.m.,3210006,1,100.84,Customer  107,1,1
71715532551,T,6/18/25  6:10 a.m.,3212002,1,2.88,Customer  107,5,0
71715532551,T,6/18/25  6:10 a.m.,3368000,1,3.69,Customer  107,8,0
71715532581,T,6/11/25  6:14 a.m.,3005131,12,1.26,Customer  314,36,0
71715532581,T,6/11/25  6:14 a.m.,3270002,1,9.81,Customer  314,4,0
71715532781,L,6/10/25  10:13 p.m.,3005113,135,0.49,Customer  270,45,3
71715532781,L,6/10/25  10:13 p.m.,3006127,120,0.40,Customer  270,40,3
71715532781,L,6/10/25  10:13 p.m.,3006134,80,0.45,Customer  270,40,2
71715532781,L,6/10/25  10:13 p.m.,3024019,5,0.97,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3024020,5,0.87,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3024026,5,0.50,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3036211,2,13.55,Customer  270,2,1
71715532781,L,6/10/25  10:13 p.m.,3143000,5,0.39,Customer  270,100,0
71715532781,L,6/10/25  10:13 p.m.,3143001,20,0.14,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3143001,5,0.40,Customer  270,20,0
71715532781,L,6/10/25  10:13 p.m.,3143001,10,0.14,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3143001,5,0.35,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3143001,5,0.38,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3143002,5,0.30,Customer  270,40,0
71715532781,L,6/10/25  10:13 p.m.,3143006,50,0.24,Customer  270,50,1
71715532851,L,6/10/25  10:13 p.m.,3036211,1,13.55,Customer  188,2,0
71715532851,L,6/10/25  10:13 p.m.,3143001,30,0.38,Customer  188,40,0
71715532851,L,6/10/25  10:13 p.m.,3277000,1,2.81,Customer  188,18,0
71715532761,L,6/10/25  10:13 p.m.,3049012,48,10.20,Customer  214,4,12
71715532761,L,6/10/25  10:13 p.m.,3049012,60,11.38,Customer  214,4,15
71715532761,L,6/10/25  10:13 p.m.,3140011,5,47.30,Customer  214,18,0
71715532761,L,6/10/25  10:13 p.m.,3140011,24,26.42,Customer  214,6,4
71715532831,L,6/10/25  10:13 p.m.,3026000,1,2.32,Customer  188,12,0
71715532831,L,6/10/25  10:13 p.m.,3036163,1,13.89,Customer  188,2,0
71715532831,L,6/10/25  10:13 p.m.,3036165,6,6.84,Customer  188,4,1
71715532831,L,6/10/25  10:13 p.m.,3036211,4,13.55,Customer  188,2,2
71715532831,L,6/10/25  10:13 p.m.,3036211,1,14.40,Customer  188,2,0
71715536141,L,6/10/25  10:13 p.m.,3002291,8,4.34,Customer  369,10,0
71715536141,L,6/10/25  10:13 p.m.,3029015,1,0.49,Customer  369,20,0
71715536141,L,6/10/25  10:13 p.m.,3036211,1,13.55,Customer  369,2,0
71715536141,L,6/10/25  10:13 p.m.,3175003,5,8.38,Customer  369,1,5
71715535761,L,6/10/25  10:13 p.m.,3049012,60,10.20,Customer  209,4,15
71715537061,L,6/10/25  10:13 p.m.,3018027,1,7.92,Customer  135,4,0
71715533011,L,6/10/25  10:13 p.m.,3113160,9,4.40,Customer  304,9,1
71715533011,L,6/10/25  10:13 p.m.,3172003,1,2.51,Customer  304,5,0
71715533001,T,6/11/25  2:59 p.m.,3031031,10,1.02,Customer  15,30,0
71715533001,T,6/11/25  2:59 p.m.,3031033,1,3.17,Customer  15,8,0
71715533881,L,6/10/25  10:13 p.m.,3175004,1,13.63,Customer  304,1,1
71715537901,T,6/11/25  6:14 a.m.,3036166,3,25.08,Customer  88,2,1
71715537901,T,6/11/25  6:14 a.m.,3113136,90,3.16,Customer  88,8,11
71715537901,T,6/11/25  6:14 a.m.,3113184,20,0.72,Customer  88,36,0
71715537901,T,6/11/25  6:14 a.m.,3113226,20,1.01,Customer  88,1,20
71715537861,T,6/11/25  6:14 a.m.,3151011,1,126.68,Customer  88,1,1
71715537861,T,6/11/25  6:14 a.m.,3151019,4,129.13,Customer  88,1,4
71715537911,T,6/11/25  6:14 a.m.,3036163,1,13.89,Customer  88,2,0
71715537911,T,6/11/25  6:14 a.m.,3036166,2,25.08,Customer  88,2,1
71715537911,T,6/11/25  6:14 a.m.,3113136,121,3.16,Customer  88,8,15
71715537911,T,6/11/25  6:14 a.m.,3113183,10,0.50,Customer  88,40,0
71715537911,T,6/11/25  6:14 a.m.,3151011,1,123.70,Customer  88,1,1
71715537841,T,6/11/25  6:08 a.m.,3113228,18,1.11,Customer  254,30,0
71715537811,L,6/10/25  10:13 p.m.,3002286,2,4.09,Customer  294,8,0
71715537811,L,6/10/25  10:13 p.m.,3002286,3,4.01,Customer  294,8,0
71715537811,L,6/10/25  10:13 p.m.,3006154,24,1.22,Customer  294,30,0
71715537811,L,6/10/25  10:13 p.m.,3018012,1,1.59,Customer  294,20,0
71715537811,L,6/10/25  10:13 p.m.,3024019,3,0.97,Customer  294,40,0
71715537811,L,6/10/25  10:13 p.m.,3024020,2,0.21,Customer  294,20,0
71715537811,L,6/10/25  10:13 p.m.,3049012,11,10.20,Customer  294,4,2
71715537811,L,6/10/25  10:13 p.m.,3140011,2,26.42,Customer  294,6,0
71715537811,L,6/10/25  10:13 p.m.,3278013,1,1.16,Customer  294,30,0
71715537811,L,6/10/25  10:13 p.m.,3278015,12,1.19,Customer  294,30,0
71715537921,T,6/11/25  6:08 a.m.,3113120,49,4.32,Customer  254,9,5
71715537921,T,6/11/25  6:08 a.m.,3151003,1,5.32,Customer  254,12,0
71715537931,T,6/11/25  6:14 a.m.,3036163,1,13.89,Customer  88,2,0
71715537931,T,6/11/25  6:14 a.m.,3113136,8,3.16,Customer  88,8,1
71715538091,T,6/11/25  2:59 p.m.,3270003,5,26.83,Customer  355,2,2
71715538331,T,6/11/25  6:08 a.m.,3002291,3,4.34,Customer  254,10,0
71715538331,T,6/11/25  6:08 a.m.,3024017,7,0.76,Customer  254,40,0
71715538331,T,6/11/25  6:08 a.m.,3029017,5,5.50,Customer  254,12,0
71715538071,T,6/11/25  2:59 p.m.,3113160,1,4.40,Customer  355,9,0
71715538071,T,6/11/25  2:59 p.m.,3113260,2,7.40,Customer  355,20,0
71715538041,T,6/11/25  6:08 a.m.,3002291,12,4.34,Customer  254,10,1
71715538041,T,6/11/25  6:08 a.m.,3024017,1,0.10,Customer  254,40,0
71715538041,T,6/11/25  6:08 a.m.,3029138,2,12.38,Customer  254,4,0
71715538041,T,6/11/25  6:08 a.m.,3029186,7,0.53,Customer  254,20,0
71715538041,T,6/11/25  6:08 a.m.,3029213,13,1.70,Customer  254,16,0
71715537951,L,6/10/25  10:13 p.m.,3002286,2,4.09,Customer  200,8,0
71715537951,L,6/10/25  10:13 p.m.,3002286,3,4.01,Customer  200,8,0
71715537951,L,6/10/25  10:13 p.m.,3002291,5,4.34,Customer  200,10,0
71715537951,L,6/10/25  10:13 p.m.,3005136,6,1.18,Customer  200,32,0
71715537951,L,6/10/25  10:13 p.m.,3172000,3,0.89,Customer  200,20,0
71715537951,L,6/10/25  10:13 p.m.,3172000,2,1.74,Customer  200,10,0
71715538191,T,6/11/25  6:08 a.m.,3029213,1,1.69,Customer  254,16,0
71715539701,T,6/11/25  6:08 a.m.,3029180,30,1.61,Customer  254,18,1
71715539701,T,6/11/25  6:08 a.m.,3029191,5,1.56,Customer  254,12,0
71715539701,T,6/11/25  6:08 a.m.,3113120,16,4.32,Customer  254,9,1
71715540761,T,6/11/25  6:08 a.m.,3113220,16,1.05,Customer  254,18,0
71715540761,T,6/11/25  6:08 a.m.,3113220,98,1.05,Customer  254,18,5
71715540761,T,6/11/25  6:08 a.m.,3113228,6,1.11,Customer  254,30,0
71715540761,T,6/11/25  6:08 a.m.,3143001,8,0.38,Customer  254,40,0
71715541041,T,6/11/25  6:08 a.m.,3002291,4,4.34,Customer  254,10,0
71715541041,T,6/11/25  6:08 a.m.,3029213,3,1.70,Customer  254,16,0
71715541111,T,6/11/25  6:08 a.m.,3002291,4,4.34,Customer  254,10,0
71715541111,T,6/11/25  6:08 a.m.,3029191,4,1.56,Customer  254,12,0
71715541111,T,6/11/25  6:08 a.m.,3143001,3,0.38,Customer  254,40,0
71715544251,L,6/11/25  10:30 p.m.,3002289,10,2.56,Customer  283,10,1
71715544251,L,6/11/25  10:30 p.m.,3002291,8,4.34,Customer  283,10,0
71715544251,L,6/11/25  10:30 p.m.,3002291,3,7.72,Customer  283,4,0
71715544251,L,6/11/25  10:30 p.m.,3005113,45,0.49,Customer  283,45,1
71715544251,L,6/11/25  10:30 p.m.,3029074,12,1.74,Customer  283,12,1
71715544251,L,6/11/25  10:30 p.m.,3029199,10,1.52,Customer  283,20,0
71715544251,L,6/11/25  10:30 p.m.,3278015,30,1.19,Customer  283,30,1
71715545501,T,6/12/25  10:13 a.m.,3002279,5,2.60,Customer  314,10,0
71715545501,T,6/12/25  10:13 a.m.,3002280,10,2.53,Customer  314,10,1
71715545501,T,6/12/25  10:13 a.m.,3002280,10,2.47,Customer  314,10,1
71715545501,T,6/12/25  10:13 a.m.,3002281,10,2.38,Customer  314,10,1
71715545501,T,6/12/25  10:13 a.m.,3002281,10,2.51,Customer  314,10,1
71715545501,T,6/12/25  10:13 a.m.,3002289,5,2.56,Customer  314,10,0
71715545501,T,6/12/25  10:13 a.m.,3002292,5,3.83,Customer  314,10,0
71715545501,T,6/12/25  10:13 a.m.,3005113,20,0.49,Customer  314,45,0
71715545501,T,6/12/25  10:13 a.m.,3005136,10,1.18,Customer  314,32,0
71715545501,T,6/12/25  10:13 a.m.,3006127,40,0.40,Customer  314,40,1
71715545501,T,6/12/25  10:13 a.m.,3006142,20,0.42,Customer  314,40,0
71715545501,T,6/12/25  10:13 a.m.,3029074,4,1.74,Customer  314,12,0
71715545501,T,6/12/25  10:13 a.m.,3029191,2,1.56,Customer  314,12,0
71715545571,T,6/12/25  10:13 a.m.,3002294,12,4.37,Customer  12,8,1
71715545571,T,6/12/25  10:13 a.m.,3029152,6,2.13,Customer  12,10,0
71715547911,T,6/12/25  2:24 a.m.,3018027,20,2.08,Customer  21,20,1
71715547911,T,6/12/25  2:24 a.m.,3018029,15,1.67,Customer  21,12,1
71715547911,T,6/12/25  2:24 a.m.,3175002,1,25.05,Customer  21,1,1
71715547911,T,6/12/25  2:24 a.m.,3175003,10,8.38,Customer  21,1,10
71715547961,L,6/11/25  10:30 p.m.,3024024,4,2.90,Customer  15,4,1
71715547991,L,6/11/25  10:30 p.m.,3002291,5,4.34,Customer  327,10,0
71715547991,L,6/11/25  10:30 p.m.,3036211,1,13.55,Customer  327,2,0
71715547991,L,6/11/25  10:30 p.m.,3036212,1,6.73,Customer  327,2,0
71715547991,L,6/11/25  10:30 p.m.,3036212,1,6.70,Customer  327,4,0
71715547991,L,6/11/25  10:30 p.m.,3053006,1,1.49,Customer  327,10,0
71715547991,L,6/11/25  10:30 p.m.,3113207,10,1.22,Customer  327,27,0
71715547991,L,6/11/25  10:30 p.m.,3113220,8,1.05,Customer  327,18,0
71715547991,L,6/11/25  10:30 p.m.,3113220,5,1.05,Customer  327,18,0
71715547991,L,6/11/25  10:30 p.m.,3113297,2,1.84,Customer  327,18,0
71715547991,L,6/11/25  10:30 p.m.,3140011,1,47.30,Customer  327,18,0
71715547991,L,6/11/25  10:30 p.m.,3172003,2,2.47,Customer  327,5,0
71715547991,L,6/11/25  10:30 p.m.,3172003,2,2.54,Customer  327,5,0
71715547921,L,6/11/25  10:30 p.m.,3053036,2,1.45,Customer  264,16,0
71715547941,T,6/12/25  2:24 a.m.,3113254,6,1.11,Customer  333,18,0
71715548041,T,6/12/25  2:24 a.m.,3002291,2,4.34,Customer  201,10,0
71715548041,T,6/12/25  2:24 a.m.,3018020,2,8.07,Customer  201,4,0
71715548041,T,6/12/25  2:24 a.m.,3074008,6,19.57,Customer  201,2,3
71715548071,T,6/12/25  10:13 a.m.,3026003,1,3.62,Customer  254,6,0
71715548071,T,6/12/25  10:13 a.m.,3036163,1,13.89,Customer  254,2,0
71715548071,T,6/12/25  10:13 a.m.,3113201,3,3.31,Customer  254,8,0
71715548081,L,6/11/25  10:30 p.m.,3038014,19,1.50,Customer  198,20,0
71715548081,L,6/11/25  10:30 p.m.,3038018,1,0.95,Customer  198,25,0
71715548061,T,6/12/25  10:13 a.m.,3029182,1,2.33,Customer  183,6,0
71715548061,T,6/12/25  10:13 a.m.,3113206,3,1.09,Customer  183,18,0
71715548061,T,6/12/25  10:13 a.m.,3113254,3,1.09,Customer  183,18,0
71715548061,T,6/12/25  10:13 a.m.,3143001,6,0.38,Customer  183,40,0
71715548101,T,6/12/25  10:13 a.m.,3036169,1,14.02,Customer  254,2,0
71715548101,T,6/12/25  10:13 a.m.,3038015,4,1.00,Customer  254,1,4
71715548101,T,6/12/25  10:13 a.m.,3113260,10,2.01,Customer  254,12,0
71715549671,T,6/12/25  2:24 a.m.,3002286,1,4.01,Customer  174,8,0
71715549601,T,6/13/25  3:25 p.m.,3024024,1,2.03,Customer  347,20,0
71715549621,T,6/12/25  10:13 a.m.,3113217,1,3.16,Customer  254,4,0
71715549591,T,6/13/25  3:25 p.m.,3002291,1,4.34,Customer  347,10,0
71715549641,T,6/12/25  2:24 a.m.,2007015,1,1.10,Customer  43,1,1
71715549661,T,6/13/25  3:25 p.m.,3006154,1,0.83,Customer  347,36,0
71715549681,T,6/12/25  10:13 a.m.,3002268,2,7.01,Customer  41,4,0
71715549681,T,6/12/25  10:13 a.m.,3002280,1,2.47,Customer  41,10,0
71715549681,T,6/12/25  10:13 a.m.,3002281,8,3.17,Customer  41,8,1
71715549681,T,6/12/25  10:13 a.m.,3002281,8,3.26,Customer  41,8,1
71715549681,T,6/12/25  10:13 a.m.,3002289,2,2.56,Customer  41,10,0
71715549681,T,6/12/25  10:13 a.m.,3005126,10,1.70,Customer  41,24,0
71715549681,T,6/12/25  10:13 a.m.,3006109,6,1.36,Customer  41,27,0
71715549681,T,6/12/25  10:13 a.m.,3006134,40,0.45,Customer  41,40,1
71715549681,T,6/12/25  10:13 a.m.,3006142,40,0.42,Customer  41,40,1
71715549681,T,6/12/25  10:13 a.m.,3006146,1,0.34,Customer  41,48,0
71715549681,T,6/12/25  10:13 a.m.,3006150,1,1.78,Customer  41,18,0
71715549681,T,6/12/25  10:13 a.m.,3029152,1,2.13,Customer  41,10,0
71715549681,T,6/12/25  10:13 a.m.,3029191,2,1.56,Customer  41,12,0
71715549681,T,6/12/25  10:13 a.m.,3029199,3,1.52,Customer  41,20,0
71715549681,T,6/12/25  10:13 a.m.,3038014,2,1.50,Customer  41,20,0
71715549681,T,6/12/25  10:13 a.m.,3049012,6,10.20,Customer  41,4,1
71715549681,T,6/12/25  10:13 a.m.,3049012,4,11.38,Customer  41,4,1
71715549681,T,6/12/25  10:13 a.m.,3113207,4,1.25,Customer  41,27,0
71715549681,T,6/12/25  10:13 a.m.,3113220,1,1.05,Customer  41,18,0
71715549681,T,6/12/25  10:13 a.m.,3113253,1,1.50,Customer  41,24,0
71715549681,T,6/12/25  10:13 a.m.,3140011,1,26.42,Customer  41,6,0
71715549681,T,6/12/25  10:13 a.m.,3143005,1,3.66,Customer  41,4,0
71715549681,T,6/12/25  10:13 a.m.,3175002,2,10.64,Customer  41,2,1
71715549781,L,6/11/25  10:30 p.m.,3002281,8,3.30,Customer  40,8,1
71715549781,L,6/11/25  10:30 p.m.,3002289,16,3.48,Customer  40,8,2
71715549781,L,6/11/25  10:30 p.m.,3002292,10,3.83,Customer  40,10,1
71715549781,L,6/11/25  10:30 p.m.,3005136,32,1.18,Customer  40,32,1
71715549781,L,6/11/25  10:30 p.m.,3006127,40,0.40,Customer  40,40,1
71715549781,L,6/11/25  10:30 p.m.,3006142,40,0.42,Customer  40,40,1
71715549781,L,6/11/25  10:30 p.m.,3018020,2,8.67,Customer  40,4,0
71715549781,L,6/11/25  10:30 p.m.,3018027,12,2.08,Customer  40,20,0
71715549781,L,6/11/25  10:30 p.m.,3018027,50,0.44,Customer  40,80,0
71715549781,L,6/11/25  10:30 p.m.,3024024,6,2.03,Customer  40,20,0
71715549781,L,6/11/25  10:30 p.m.,3029074,6,1.74,Customer  40,12,0
71715549781,L,6/11/25  10:30 p.m.,3053028,3,2.80,Customer  40,8,0
71715549781,L,6/11/25  10:30 p.m.,3113263,3,1.21,Customer  40,20,0
71715549781,L,6/11/25  10:30 p.m.,3143000,30,0.39,Customer  40,100,0
71715549781,L,6/11/25  10:30 p.m.,3172000,10,1.74,Customer  40,10,1
71715549781,L,6/11/25  10:30 p.m.,3172001,10,1.93,Customer  40,10,1
71715549781,L,6/11/25  10:30 p.m.,3172003,6,0.86,Customer  40,80,0
71715549781,L,6/11/25  10:30 p.m.,3278006,36,0.57,Customer  40,36,1
71715549791,L,6/11/25  10:30 p.m.,3002292,2,3.83,Customer  169,10,0
71715882831,T,6/12/25  10:13 a.m.,3031027,15,1.35,Customer  12,25,0
71715882831,T,6/12/25  10:13 a.m.,3031031,30,1.00,Customer  12,30,1
71715882831,T,6/12/25  10:13 a.m.,3031032,30,1.04,Customer  12,30,1
71715882831,T,6/12/25  10:13 a.m.,3185001,2,1.21,Customer  12,8,0
71715893201,L,6/11/25  10:30 p.m.,3030004,4,3.63,Customer  159,4,1
71715893201,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  159,12,1
71715893201,L,6/11/25  10:30 p.m.,3031027,25,1.35,Customer  159,25,1
71715893201,L,6/11/25  10:30 p.m.,3031027,25,1.18,Customer  159,25,1
71715893201,L,6/11/25  10:30 p.m.,3031031,30,1.00,Customer  159,30,1
71715893201,L,6/11/25  10:30 p.m.,3031032,4,2.21,Customer  159,12,0
71715893201,L,6/11/25  10:30 p.m.,3185001,3,4.14,Customer  159,8,0
71715892381,L,6/11/25  10:30 p.m.,3030004,3,3.63,Customer  160,4,0
71715892381,L,6/11/25  10:30 p.m.,3031027,25,1.35,Customer  160,25,1
71715892381,L,6/11/25  10:30 p.m.,3031027,10,1.35,Customer  160,25,0
71715892381,L,6/11/25  10:30 p.m.,3031027,25,1.18,Customer  160,25,1
71715892381,L,6/11/25  10:30 p.m.,3031030,5,2.46,Customer  160,12,0
71715892381,L,6/11/25  10:30 p.m.,3031031,90,1.00,Customer  160,30,3
71715892381,L,6/11/25  10:30 p.m.,3031032,4,2.21,Customer  160,12,0
71715892381,L,6/11/25  10:30 p.m.,3185001,3,4.14,Customer  160,8,0
71715894381,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  161,12,1
71715894381,L,6/11/25  10:30 p.m.,3031026,12,1.81,Customer  161,12,1
71715894381,L,6/11/25  10:30 p.m.,3031027,24,1.35,Customer  161,25,0
71715894381,L,6/11/25  10:30 p.m.,3031027,24,1.18,Customer  161,25,0
71715894201,L,6/11/25  10:30 p.m.,3036163,1,13.89,Customer  135,2,0
71715894201,L,6/11/25  10:30 p.m.,3038015,1,1.00,Customer  135,1,1
71715894201,L,6/11/25  10:30 p.m.,3113160,1,4.40,Customer  135,9,0
71715894201,L,6/11/25  10:30 p.m.,3175002,1,25.05,Customer  135,1,1
71715894421,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  161,12,1
71715894421,L,6/11/25  10:30 p.m.,3031026,12,1.81,Customer  161,12,1
71715894421,L,6/11/25  10:30 p.m.,3031027,24,1.35,Customer  161,25,0
71715894421,L,6/11/25  10:30 p.m.,3031027,24,1.18,Customer  161,25,0
71715894141,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  164,12,1
71715894141,L,6/11/25  10:30 p.m.,3031026,12,1.81,Customer  164,12,1
71715894141,L,6/11/25  10:30 p.m.,3031027,24,1.35,Customer  164,25,0
71715894141,L,6/11/25  10:30 p.m.,3031027,24,1.18,Customer  164,25,0
71715893991,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  165,12,1
71715893991,L,6/11/25  10:30 p.m.,3031026,12,1.81,Customer  165,12,1
71715893991,L,6/11/25  10:30 p.m.,3031027,24,1.35,Customer  165,25,0
71715893991,L,6/11/25  10:30 p.m.,3031027,24,1.18,Customer  165,25,0
71715894241,L,6/11/25  10:30 p.m.,3031026,24,1.82,Customer  161,12,2
71715894241,L,6/11/25  10:30 p.m.,3031026,24,1.81,Customer  161,12,2
71715894241,L,6/11/25  10:30 p.m.,3031027,48,1.35,Customer  161,25,1
71715894241,L,6/11/25  10:30 p.m.,3031027,48,1.18,Customer  161,25,1
71715894291,L,6/11/25  10:30 p.m.,3036163,1,13.89,Customer  135,2,0
71715894291,L,6/11/25  10:30 p.m.,3038015,11,1.00,Customer  135,1,11
71715894291,L,6/11/25  10:30 p.m.,3113160,1,4.40,Customer  135,9,0
71715894291,L,6/11/25  10:30 p.m.,3175002,1,25.05,Customer  135,1,1
71715894501,L,6/11/25  10:30 p.m.,3018027,1,7.92,Customer  135,4,0
71715893731,L,6/11/25  10:30 p.m.,3031026,12,1.82,Customer  161,12,1
